session_id,tutor_id,date,duration_minutes,rating,status,has_tech_issue,is_first_session,reschedule_initiator,no_show
S00971,T021,2025-11-03,48,3,completed,false,false,,false
S00972,T028,2025-11-03,66,4,completed,false,false,,false
S00973,T059,2025-11-03,51,5,completed,false,false,,false
S00974,T149,2025-11-03,42,5,completed,false,false,,false
S00975,T074,2025-11-03,27,1,rescheduled,false,false,tutor,false
S00976,T163,2025-11-03,52,1,completed,false,false,,false
S00977,T004,2025-11-03,84,2,dropout,false,false,,false
S00978,T050,2025-11-03,90,4,completed,false,false,,false
S00979,T119,2025-11-03,86,5,dropout,false,false,,false
S00980,T026,2025-11-03,81,5,completed,false,false,,false
S00981,T109,2025-11-03,64,5,completed,false,false,,false
S00982,T139,2025-11-03,42,4,completed,false,false,,false
S00983,T066,2025-11-03,71,3,completed,false,false,,false
S00984,T068,2025-11-03,62,5,completed,false,false,,false
S00985,T189,2025-11-03,90,3,rescheduled,true,false,tutor,false
S00986,T191,2025-11-03,61,2,dropout,false,true,,false
S00987,T126,2025-11-03,36,2,completed,false,false,,false
S00988,T160,2025-11-03,71,3,completed,false,false,,false
S00989,T187,2025-11-03,81,2,completed,false,false,,false
S00990,T067,2025-11-03,46,1,completed,false,false,,false
S00991,T087,2025-11-03,30,,completed,false,false,,false
S00992,T128,2025-11-03,87,5,completed,false,false,,false
S00993,T071,2025-11-03,56,3,dropout,false,false,,false
S00994,T063,2025-11-03,48,5,completed,false,false,,false
S00995,T006,2025-11-03,52,5,completed,false,false,,false
S00996,T034,2025-11-03,26,3,completed,true,false,,false
S00997,T028,2025-11-03,68,5,completed,false,false,,false
S00998,T070,2025-11-03,48,4,completed,false,false,,false
S00999,T172,2025-11-03,36,5,rescheduled,false,false,tutor,false
S01000,T159,2025-11-03,54,4,completed,false,false,,false
S01001,T144,2025-11-03,75,2,rescheduled,false,false,student,false
S01002,T130,2025-11-03,43,3,completed,true,false,,false
S01003,T070,2025-11-03,50,4,completed,false,false,,false
S01004,T136,2025-11-03,84,5,completed,false,false,,false
S01005,T093,2025-11-03,27,1,completed,false,false,,false
S01006,T134,2025-11-03,58,2,completed,false,false,,false
S01007,T003,2025-11-03,57,4,completed,false,false,,false
S01008,T185,2025-11-03,32,5,completed,false,false,,false
S01009,T017,2025-11-03,55,3,completed,false,false,,false
S01010,T183,2025-11-03,49,4,completed,false,false,,false
S01011,T176,2025-11-03,43,4,completed,false,false,,false
S01012,T068,2025-11-03,49,5,rescheduled,false,false,tutor,false
S01013,T042,2025-11-03,35,4,completed,false,false,,false
S01014,T086,2025-11-03,39,5,completed,false,false,,false
S01015,T129,2025-11-03,42,2,completed,true,false,,false
S01016,T173,2025-11-03,55,3,completed,false,false,,false
S01017,T109,2025-11-03,41,5,completed,false,false,,false
S01018,T165,2025-11-03,74,1,completed,false,false,,false
S01019,T118,2025-11-03,61,4,completed,false,false,,false
S01020,T021,2025-11-03,68,5,completed,false,false,,false
S01021,T053,2025-11-03,66,1,dropout,false,false,,false
S01022,T028,2025-11-03,27,5,completed,false,false,,false
S01023,T015,2025-11-03,58,2,dropout,false,false,,false
S01024,T061,2025-11-03,30,4,completed,true,false,,false
S01025,T184,2025-11-03,54,5,dropout,false,false,,true
S01026,T113,2025-11-03,83,5,completed,false,false,,false
S01027,T142,2025-11-03,78,4,completed,false,false,,false
S01028,T108,2025-11-03,41,4,completed,false,false,,false
S01029,T179,2025-11-03,75,4,completed,false,false,,false
S01030,T077,2025-11-03,37,4,completed,false,false,,false
S01031,T141,2025-11-03,30,,completed,false,false,,false
S01032,T009,2025-11-03,35,,rescheduled,false,false,tutor,false
S01033,T115,2025-11-03,54,4,completed,false,false,,false
S01034,T056,2025-11-03,32,,completed,false,false,,false
S01035,T167,2025-11-03,90,4,completed,false,false,,false
S01036,T039,2025-11-03,64,5,dropout,false,false,,false
S01037,T179,2025-11-03,29,2,rescheduled,false,false,tutor,false
S01038,T046,2025-11-03,87,5,completed,false,false,,false
S01039,T114,2025-11-03,51,,completed,false,false,,false
S01040,T046,2025-11-03,39,5,completed,false,false,,false
S01041,T137,2025-11-03,83,5,completed,false,false,,false
S01042,T184,2025-11-03,65,4,completed,false,false,,false
S01043,T186,2025-11-02,76,5,completed,false,false,,false
S01044,T065,2025-11-02,78,3,completed,false,false,,false
S01045,T168,2025-11-02,89,5,rescheduled,false,false,tutor,false
S01046,T113,2025-11-02,48,4,completed,false,false,,false
S01047,T011,2025-11-02,32,,completed,false,false,,false
S01048,T170,2025-11-02,56,3,completed,false,false,,false
S01049,T114,2025-11-02,32,5,completed,false,false,,false
S01050,T185,2025-11-02,70,5,completed,false,false,,false
S01051,T112,2025-11-02,40,4,rescheduled,false,false,tutor,false
S01052,T158,2025-11-02,29,1,dropout,false,false,,true
S01053,T160,2025-11-02,43,2,completed,false,false,,false
S01054,T151,2025-11-02,31,4,completed,true,false,,false
S01055,T156,2025-11-02,84,2,completed,false,false,,false
S01056,T080,2025-11-02,49,1,completed,false,false,,false
S01057,T199,2025-11-02,80,5,completed,false,false,,false
S01058,T069,2025-11-02,68,5,completed,false,false,,false
S01059,T143,2025-11-02,55,3,completed,false,false,,false
S01060,T123,2025-11-02,62,5,completed,false,false,,false
S01061,T156,2025-11-02,47,3,completed,false,false,,false
S01062,T093,2025-11-02,42,5,completed,false,false,,false
S01063,T157,2025-11-02,71,4,completed,false,false,,false
S01064,T109,2025-11-02,49,4,completed,false,false,,false
S01065,T022,2025-11-02,41,4,completed,false,false,,false
S01066,T172,2025-11-02,32,5,completed,false,false,,false
S01067,T150,2025-11-02,64,3,dropout,false,true,,false
S01068,T029,2025-11-02,49,4,completed,false,false,,false
S01069,T114,2025-11-02,48,5,completed,false,false,,false
S01070,T006,2025-11-02,56,4,completed,true,false,,false
S01071,T014,2025-11-02,58,3,completed,false,false,,false
S01072,T021,2025-11-02,26,4,completed,false,false,,false
S01073,T161,2025-11-02,28,5,dropout,false,false,,false
S01074,T166,2025-11-02,62,5,completed,false,false,,false
S01075,T150,2025-11-02,67,4,completed,false,false,,false
S01076,T073,2025-11-02,38,2,completed,false,false,,false
S01077,T017,2025-11-02,83,2,completed,false,false,,false
S01078,T179,2025-11-02,68,5,completed,false,false,,false
S01079,T058,2025-11-02,69,5,dropout,false,false,,false
S01080,T185,2025-11-02,39,5,completed,true,false,,false
S01081,T032,2025-11-02,50,4,completed,false,false,,false
S01082,T165,2025-11-02,90,5,rescheduled,false,false,tutor,false
S01083,T098,2025-11-02,72,3,rescheduled,false,false,tutor,false
S01084,T013,2025-11-02,36,4,completed,false,false,,false
S01085,T183,2025-11-02,74,5,completed,false,false,,false
S01086,T039,2025-11-02,44,3,rescheduled,false,false,tutor,false
S01087,T132,2025-11-02,36,5,completed,false,false,,false
S01088,T135,2025-11-02,89,3,completed,false,false,,false
S01089,T190,2025-11-02,88,,completed,true,false,,false
S01090,T009,2025-11-02,34,4,completed,false,false,,false
S01091,T152,2025-11-02,61,2,completed,false,false,,false
S01092,T024,2025-11-02,84,5,completed,false,false,,false
S01093,T011,2025-11-02,52,4,dropout,false,false,,false
S01094,T159,2025-11-02,69,3,completed,false,false,,false
S01095,T190,2025-11-02,33,5,rescheduled,false,false,tutor,false
S01096,T160,2025-11-02,47,4,completed,false,false,,false
S01097,T193,2025-11-02,89,3,completed,false,false,,false
S01098,T078,2025-11-02,51,4,completed,false,false,,false
S01099,T058,2025-11-02,27,4,rescheduled,false,false,tutor,false
S01100,T162,2025-11-02,78,5,dropout,false,false,,false
S01101,T147,2025-11-02,65,4,completed,false,false,,false
S01102,T023,2025-11-02,34,2,completed,false,false,,false
S01103,T115,2025-11-02,32,5,completed,true,false,,false
S01104,T042,2025-11-02,77,4,dropout,false,false,,false
S01105,T180,2025-11-02,90,2,completed,false,false,,false
S01106,T055,2025-11-02,65,4,completed,false,false,,false
S01107,T180,2025-11-02,63,,completed,false,false,,false
S01108,T199,2025-11-02,31,,completed,false,false,,false
S01109,T134,2025-11-02,74,5,completed,false,false,,false
S01110,T043,2025-11-02,40,4,completed,false,false,,false
S01111,T150,2025-11-02,78,5,completed,false,false,,false
S01112,T145,2025-11-02,55,,completed,false,false,,false
S01113,T032,2025-11-02,47,2,completed,false,false,,false
S01114,T055,2025-11-02,88,3,completed,false,false,,false
S01115,T192,2025-11-02,76,3,completed,false,false,,false
S01116,T162,2025-11-02,59,5,completed,false,false,,false
S01117,T070,2025-11-02,45,2,completed,false,false,,false
S01118,T121,2025-11-02,36,5,dropout,false,false,,false
S01119,T179,2025-11-02,49,5,completed,false,false,,false
S01120,T065,2025-11-02,61,4,completed,false,false,,false
S01121,T029,2025-11-02,83,5,completed,false,false,,false
S01122,T095,2025-11-02,49,,completed,false,false,,false
S01123,T145,2025-11-02,40,,completed,false,false,,false
S01124,T088,2025-11-02,46,2,rescheduled,false,false,tutor,false
S01125,T165,2025-11-02,38,5,rescheduled,false,false,tutor,false
S01126,T193,2025-11-02,70,5,completed,false,false,,false
S01127,T077,2025-11-02,43,4,dropout,false,false,,false
S01128,T174,2025-11-02,63,5,completed,false,false,,false
S01129,T141,2025-11-02,72,2,completed,true,false,,false
S01130,T086,2025-11-02,70,,completed,false,false,,false
S01131,T005,2025-11-02,89,2,completed,false,false,,false
S01132,T005,2025-11-02,59,5,completed,false,false,,false
S01133,T039,2025-11-02,49,,completed,false,false,,false
S01134,T057,2025-11-02,51,2,completed,false,false,,false
S01135,T179,2025-11-02,67,3,dropout,false,false,,false
S01136,T001,2025-11-02,61,5,completed,false,false,,false
S01137,T177,2025-11-02,55,2,completed,false,false,,false
S01138,T111,2025-11-02,63,5,dropout,false,false,,false
S01139,T153,2025-11-02,52,,completed,false,false,,false
S01140,T041,2025-11-02,55,5,completed,false,false,,false
S01141,T149,2025-11-02,53,5,completed,false,false,,false
S01142,T110,2025-11-02,84,3,completed,false,false,,false
S01143,T083,2025-11-02,27,4,completed,false,false,,false
S01144,T075,2025-11-02,31,4,completed,false,false,,false
S01145,T012,2025-11-02,46,5,completed,false,false,,false
S01146,T032,2025-11-02,34,5,completed,false,false,,false
S01147,T172,2025-11-02,52,5,completed,false,false,,false
S01148,T200,2025-11-02,90,4,completed,false,false,,false
S01149,T069,2025-11-02,64,1,completed,false,false,,false
S01150,T115,2025-11-02,66,3,completed,false,false,,false
S01151,T017,2025-11-02,71,5,completed,false,false,,false
S01152,T152,2025-11-02,65,4,completed,false,false,,false
S01153,T176,2025-11-02,36,4,completed,false,false,,false
S01154,T008,2025-11-02,81,3,rescheduled,false,false,tutor,false
S01155,T190,2025-11-02,88,,dropout,false,false,,false
S01156,T022,2025-11-02,76,2,completed,false,false,,false
S01157,T032,2025-11-02,66,2,completed,false,false,,false
S01158,T028,2025-11-02,86,4,dropout,false,false,,false
S01159,T047,2025-11-02,60,3,completed,false,false,,false
S01160,T099,2025-11-02,56,4,completed,false,false,,false
S01161,T186,2025-11-02,85,5,completed,false,false,,false
S01162,T028,2025-11-02,32,,dropout,false,false,,true
S01163,T075,2025-11-02,27,4,dropout,false,false,,false
S01164,T041,2025-11-02,41,4,completed,false,false,,false
S01165,T130,2025-11-02,65,3,completed,false,false,,false
S01166,T031,2025-11-02,59,4,completed,false,false,,false
S01167,T010,2025-11-02,27,4,completed,false,false,,false
S01168,T102,2025-11-02,70,2,completed,true,false,,false
S01169,T139,2025-11-02,52,5,completed,true,false,,false
S01170,T124,2025-11-02,39,4,completed,false,false,,false
S01171,T073,2025-11-02,32,3,completed,false,false,,false
S01172,T004,2025-11-02,34,,completed,false,false,,false
S01173,T177,2025-11-02,59,3,completed,false,false,,false
S01174,T085,2025-11-02,76,3,completed,false,false,,false
S01175,T051,2025-11-02,72,3,rescheduled,false,false,tutor,false
S01176,T045,2025-11-02,86,4,completed,false,false,,false
S01177,T182,2025-11-02,77,5,completed,false,false,,false
S01178,T155,2025-11-02,29,5,completed,false,false,,false
S01179,T053,2025-11-02,83,3,completed,false,false,,false
S01180,T066,2025-11-02,83,5,completed,true,false,,false
S01181,T050,2025-11-02,37,5,completed,false,false,,false
S01182,T038,2025-11-02,64,2,completed,false,false,,false
S01183,T063,2025-11-02,33,3,completed,false,false,,false
S01184,T092,2025-11-02,71,4,rescheduled,false,false,tutor,false
S01185,T008,2025-11-02,87,4,completed,false,false,,false
S01186,T111,2025-11-02,74,3,completed,false,false,,false
S01187,T034,2025-11-02,83,5,completed,false,false,,false
S01188,T099,2025-11-02,81,5,rescheduled,false,false,tutor,false
S01189,T114,2025-11-02,78,4,completed,false,false,,false
S01190,T070,2025-11-02,81,2,completed,false,false,,false
S01191,T023,2025-11-02,86,4,completed,false,false,,false
S01192,T025,2025-11-02,54,5,completed,false,false,,false
S01193,T197,2025-11-02,27,1,rescheduled,false,false,tutor,false
S01194,T111,2025-11-02,46,3,completed,false,false,,false
S01195,T126,2025-11-02,55,5,completed,false,false,,false
S01196,T007,2025-11-02,81,5,completed,false,false,,false
S01197,T193,2025-11-02,62,4,completed,true,false,,false
S01198,T007,2025-11-02,42,2,completed,false,false,,false
S01199,T003,2025-11-02,25,5,completed,false,false,,false
S01200,T161,2025-11-02,51,,completed,false,false,,false
S01201,T044,2025-11-02,82,2,completed,true,false,,false
S01202,T083,2025-11-02,36,3,completed,false,false,,false
S01203,T032,2025-11-02,39,3,completed,false,false,,false
S01204,T003,2025-11-02,49,2,completed,false,false,,false
S01205,T199,2025-11-02,89,5,rescheduled,false,false,tutor,false
S01206,T166,2025-11-02,70,3,completed,false,false,,false
S01207,T010,2025-11-02,81,5,rescheduled,false,false,tutor,false
S01208,T197,2025-11-02,70,2,completed,false,false,,false
S01209,T174,2025-11-02,74,5,completed,false,false,,false
S01210,T200,2025-11-02,57,,completed,false,false,,false
S01211,T111,2025-11-02,25,4,completed,true,false,,false
S01212,T146,2025-11-02,83,4,rescheduled,false,false,tutor,false
S01213,T146,2025-11-02,47,5,completed,false,false,,false
S01214,T112,2025-11-02,49,3,completed,false,false,,false
S01215,T112,2025-11-02,84,4,completed,false,false,,false
S01216,T194,2025-11-02,31,,completed,false,false,,false
S01217,T143,2025-11-02,63,4,completed,false,false,,false
S01218,T076,2025-11-02,30,4,completed,false,false,,false
S01219,T154,2025-11-02,87,5,completed,false,false,,false
S01220,T176,2025-11-02,58,1,completed,false,false,,false
S01221,T097,2025-11-02,71,2,completed,false,false,,false
S01222,T087,2025-11-02,59,1,completed,false,false,,false
S01223,T080,2025-11-02,45,4,rescheduled,false,false,tutor,false
S01224,T031,2025-11-02,80,,rescheduled,false,false,tutor,false
S01225,T033,2025-11-02,36,1,completed,false,false,,false
S01226,T167,2025-11-02,84,2,rescheduled,false,false,tutor,false
S01227,T004,2025-11-02,62,5,completed,false,false,,false
S01228,T056,2025-11-02,83,3,completed,false,false,,false
S01229,T114,2025-11-02,43,4,dropout,false,false,,false
S01230,T003,2025-11-02,82,4,completed,false,false,,false
S01231,T084,2025-11-02,41,5,completed,true,false,,false
S01232,T012,2025-11-02,71,5,completed,false,false,,false
S01233,T102,2025-11-02,36,4,rescheduled,false,false,tutor,false
S01234,T125,2025-11-02,37,,completed,false,false,,false
S01235,T126,2025-11-02,46,3,rescheduled,false,false,tutor,false
S01236,T076,2025-11-02,56,3,completed,false,false,,false
S01237,T163,2025-11-02,59,2,completed,false,false,,false
S01238,T154,2025-11-02,62,3,completed,false,false,,false
S01239,T180,2025-11-02,48,3,completed,false,false,,false
S01240,T137,2025-11-02,49,4,completed,false,false,,false
S01241,T125,2025-11-02,42,5,completed,false,false,,false
S01242,T065,2025-11-02,73,5,completed,false,false,,false
S01243,T032,2025-11-02,44,3,rescheduled,false,false,tutor,false
S01244,T012,2025-11-02,54,4,dropout,false,false,,false
S01245,T193,2025-11-02,27,,dropout,false,false,,false
S01246,T078,2025-11-02,32,,completed,false,false,,false
S01247,T029,2025-11-02,27,2,dropout,false,false,,false
S01248,T122,2025-11-02,40,4,completed,false,false,,false
S01249,T126,2025-11-02,28,3,dropout,false,false,,false
S01250,T116,2025-11-02,31,4,completed,false,false,,false
S01251,T132,2025-11-02,50,1,dropout,false,false,,true
S01252,T139,2025-11-02,85,4,completed,false,false,,false
S01253,T068,2025-11-02,78,5,completed,false,false,,false
S01254,T172,2025-11-02,64,2,completed,false,false,,false
S01255,T072,2025-11-02,44,5,completed,false,false,,false
S01256,T199,2025-11-02,55,5,completed,false,false,,false
S01257,T076,2025-11-02,89,2,completed,false,false,,false
S01258,T016,2025-11-02,57,4,completed,false,false,,false
S01259,T046,2025-11-02,66,5,completed,false,false,,false
S01260,T051,2025-11-02,45,3,completed,false,false,,false
S01261,T055,2025-11-02,33,,completed,true,false,,false
S01262,T176,2025-11-02,68,3,dropout,false,false,,false
S01263,T121,2025-11-02,44,,completed,false,false,,false
S01264,T170,2025-11-02,31,5,dropout,false,false,,false
S01265,T056,2025-11-02,71,,dropout,false,false,,false
S01266,T035,2025-11-02,82,3,completed,false,false,,false
S01267,T126,2025-11-02,83,5,completed,false,false,,false
S01268,T198,2025-11-02,46,5,completed,false,false,,false
S01269,T054,2025-11-02,40,5,completed,false,false,,false
S01270,T173,2025-11-02,43,4,rescheduled,false,false,tutor,false
S01271,T169,2025-11-02,36,5,completed,false,false,,false
S01272,T125,2025-11-02,53,3,completed,false,false,,false
S01273,T048,2025-11-02,57,4,completed,false,false,,false
S01274,T027,2025-11-01,58,5,completed,false,false,,false
S01275,T018,2025-11-01,37,,completed,false,false,,false
S01276,T147,2025-11-01,82,5,completed,false,false,,false
S01277,T147,2025-11-01,30,4,completed,false,false,,false
S01278,T121,2025-11-01,81,3,completed,false,false,,false
S01279,T176,2025-11-01,74,2,rescheduled,true,false,tutor,false
S01280,T023,2025-11-01,89,1,dropout,false,false,,false
S01281,T164,2025-11-01,33,,completed,false,false,,false
S01282,T151,2025-11-01,49,5,completed,false,false,,false
S01283,T183,2025-11-01,34,5,completed,false,false,,false
S01284,T103,2025-11-01,61,1,completed,false,false,,false
S01285,T051,2025-11-01,43,3,rescheduled,false,false,tutor,false
S01286,T088,2025-11-01,67,4,completed,false,false,,false
S01287,T134,2025-11-01,69,4,completed,false,false,,false
S01288,T152,2025-11-01,75,4,completed,false,false,,false
S01289,T078,2025-11-01,74,2,completed,false,false,,false
S01290,T097,2025-11-01,49,5,completed,true,false,,false
S01291,T009,2025-11-01,83,3,completed,false,false,,false
S01292,T093,2025-11-01,37,3,completed,false,false,,false
S01293,T120,2025-11-01,62,5,completed,false,false,,false
S01294,T032,2025-11-01,39,,completed,false,false,,false
S01295,T021,2025-11-01,81,3,completed,true,false,,false
S01296,T067,2025-11-01,47,4,rescheduled,false,false,tutor,false
S01297,T169,2025-11-01,40,5,completed,false,false,,false
S01298,T111,2025-11-01,71,3,completed,false,false,,false
S01299,T005,2025-11-01,87,5,completed,false,false,,false
S01300,T052,2025-11-01,26,,completed,true,false,,false
S01301,T003,2025-11-01,82,5,completed,false,false,,false
S01302,T066,2025-11-01,42,4,completed,false,false,,false
S01303,T060,2025-11-01,52,2,completed,false,false,,false
S01304,T070,2025-11-01,27,5,completed,false,false,,false
S01305,T189,2025-11-01,84,2,completed,false,false,,false
S01306,T135,2025-11-01,83,1,completed,false,false,,false
S01307,T171,2025-11-01,45,,completed,true,false,,false
S01308,T080,2025-11-01,76,5,completed,false,false,,false
S01309,T151,2025-11-01,77,5,completed,false,false,,false
S01310,T034,2025-11-01,77,5,completed,false,false,,false
S01311,T126,2025-11-01,47,,completed,false,false,,false
S01312,T090,2025-11-01,81,5,completed,false,false,,false
S01313,T086,2025-11-01,78,5,completed,true,false,,false
S01314,T055,2025-11-01,81,3,completed,false,false,,false
S01315,T076,2025-11-01,45,,completed,false,false,,false
S01316,T083,2025-11-01,72,4,dropout,false,false,,true
S01317,T139,2025-11-01,51,5,rescheduled,false,false,tutor,false
S01318,T009,2025-11-01,41,5,completed,false,false,,false
S01319,T076,2025-11-01,53,5,completed,false,false,,false
S01320,T060,2025-11-01,53,2,rescheduled,true,false,tutor,false
S01321,T034,2025-11-01,39,2,rescheduled,true,false,tutor,false
S01322,T092,2025-11-01,69,,dropout,false,false,,false
S01323,T069,2025-11-01,85,5,completed,false,false,,false
S01324,T141,2025-11-01,49,5,completed,false,false,,false
S01325,T194,2025-11-01,59,4,completed,false,false,,false
S01326,T020,2025-11-01,67,4,completed,false,false,,false
S01327,T060,2025-11-01,81,4,completed,false,false,,false
S01328,T029,2025-11-01,47,5,completed,false,false,,false
S01329,T160,2025-11-01,81,3,rescheduled,false,false,tutor,false
S01330,T129,2025-11-01,86,5,completed,false,false,,false
S01331,T097,2025-11-01,30,5,completed,false,false,,false
S01332,T128,2025-11-01,43,3,completed,false,false,,false
S01333,T106,2025-11-01,82,,completed,false,false,,false
S01334,T128,2025-11-01,28,,completed,false,false,,false
S01335,T027,2025-11-01,68,5,completed,false,false,,false
S01336,T138,2025-11-01,83,1,rescheduled,true,false,tutor,false
S01337,T114,2025-11-01,37,3,completed,false,false,,false
S01338,T131,2025-11-01,58,4,completed,false,false,,false
S01339,T057,2025-11-01,46,2,completed,false,false,,false
S01340,T071,2025-11-01,45,5,completed,false,false,,false
S01341,T197,2025-11-01,57,4,completed,false,false,,false
S01342,T184,2025-11-01,66,4,completed,false,false,,false
S01343,T036,2025-11-01,62,4,completed,false,false,,false
S01344,T149,2025-11-01,60,4,completed,true,false,,false
S01345,T182,2025-11-01,59,,dropout,false,false,,false
S01346,T182,2025-11-01,50,4,rescheduled,false,false,tutor,false
S01347,T091,2025-11-01,48,4,rescheduled,false,false,tutor,false
S01348,T101,2025-11-01,71,5,completed,false,false,,false
S01349,T101,2025-11-01,55,5,rescheduled,false,false,tutor,false
S01350,T110,2025-11-01,34,2,completed,false,false,,false
S01351,T077,2025-11-01,79,4,completed,false,false,,false
S01352,T053,2025-11-01,84,2,rescheduled,false,false,tutor,false
S01353,T109,2025-11-01,77,4,completed,false,false,,false
S01354,T104,2025-11-01,64,5,completed,false,false,,false
S01355,T080,2025-11-01,64,4,completed,false,false,,false
S01356,T113,2025-11-01,53,5,completed,false,false,,false
S01357,T037,2025-11-01,75,5,completed,false,false,,false
S01358,T030,2025-11-01,63,,dropout,false,false,,false
S01359,T143,2025-11-01,72,4,rescheduled,false,false,tutor,false
S01360,T112,2025-11-01,50,4,completed,false,false,,false
S01361,T185,2025-11-01,51,5,completed,false,false,,false
S01362,T027,2025-11-01,88,5,dropout,false,false,,false
S01363,T060,2025-11-01,38,5,completed,false,false,,false
S01364,T165,2025-11-01,81,5,dropout,false,false,,false
S01365,T085,2025-11-01,55,5,completed,false,false,,false
S01366,T014,2025-11-01,88,3,dropout,false,false,,false
S01367,T165,2025-11-01,63,4,completed,false,false,,false
S01368,T167,2025-11-01,45,5,completed,false,false,,false
S01369,T121,2025-11-01,90,,completed,false,false,,false
S01370,T174,2025-11-01,81,,completed,false,false,,false
S01371,T102,2025-11-01,41,3,completed,false,false,,false
S01372,T016,2025-11-01,45,3,completed,false,false,,false
S01373,T042,2025-11-01,74,,completed,false,false,,false
S01374,T047,2025-11-01,52,4,completed,false,false,,false
S01375,T011,2025-11-01,37,4,completed,false,false,,false
S01376,T074,2025-11-01,77,1,dropout,false,false,,false
S01377,T169,2025-11-01,65,5,completed,false,false,,false
S01378,T164,2025-11-01,53,5,completed,false,false,,false
S01379,T193,2025-11-01,36,2,completed,false,false,,false
S01380,T111,2025-11-01,55,4,completed,false,false,,false
S01381,T140,2025-11-01,42,,completed,true,false,,false
S01382,T188,2025-11-01,44,5,completed,false,false,,false
S01383,T003,2025-11-01,73,4,completed,false,false,,false
S01384,T195,2025-11-01,82,3,completed,false,false,,false
S01385,T127,2025-11-01,81,,completed,false,false,,false
S01386,T046,2025-11-01,37,4,completed,false,false,,false
S01387,T147,2025-11-01,51,5,completed,false,false,,false
S01388,T116,2025-11-01,53,5,completed,false,false,,false
S01389,T052,2025-11-01,57,2,completed,false,false,,false
S01390,T062,2025-11-01,60,3,completed,false,false,,false
S01391,T051,2025-11-01,33,5,completed,false,false,,false
S01392,T148,2025-11-01,56,3,completed,false,false,,false
S01393,T089,2025-11-01,89,4,completed,false,false,,false
S01394,T040,2025-11-01,82,,dropout,false,false,,false
S01395,T179,2025-11-01,77,2,completed,false,false,,false
S01396,T146,2025-11-01,73,4,completed,false,false,,false
S01397,T013,2025-11-01,89,,completed,false,false,,false
S01398,T102,2025-11-01,56,,completed,false,false,,false
S01399,T026,2025-11-01,80,5,completed,false,false,,false
S01400,T170,2025-11-01,88,4,completed,false,false,,false
S01401,T033,2025-11-01,71,5,completed,false,false,,false
S01402,T017,2025-11-01,34,3,completed,false,false,,false
S01403,T178,2025-11-01,34,2,completed,false,false,,false
S01404,T039,2025-11-01,28,5,dropout,false,false,,false
S01405,T075,2025-11-01,63,5,completed,false,false,,false
S01406,T022,2025-11-01,45,,completed,false,false,,false
S01407,T037,2025-11-01,36,5,completed,false,false,,false
S01408,T151,2025-11-01,79,3,completed,false,false,,false
S01409,T077,2025-11-01,53,1,completed,false,false,,false
S01410,T013,2025-11-01,27,2,completed,false,false,,false
S01411,T088,2025-11-01,75,3,dropout,false,false,,false
S01412,T115,2025-11-01,53,3,completed,false,false,,false
S01413,T107,2025-11-01,35,5,rescheduled,false,false,tutor,false
S01414,T129,2025-11-01,87,1,rescheduled,false,false,tutor,false
S01415,T041,2025-11-01,89,5,completed,false,false,,false
S01416,T187,2025-11-01,63,,completed,false,false,,false
S01417,T072,2025-11-01,76,5,completed,false,false,,false
S01418,T051,2025-11-01,72,3,completed,false,false,,false
S01419,T122,2025-11-01,41,1,completed,false,false,,false
S01420,T130,2025-11-01,43,5,dropout,false,false,,true
S01421,T070,2025-11-01,62,3,completed,false,false,,false
S01422,T054,2025-11-01,27,2,completed,false,false,,false
S01423,T039,2025-11-01,35,5,completed,false,false,,false
S01424,T015,2025-11-01,60,2,rescheduled,false,false,tutor,false
S01425,T011,2025-11-01,76,2,completed,false,false,,false
S01426,T170,2025-11-01,61,4,completed,false,false,,false
S01427,T186,2025-11-01,66,4,completed,false,false,,false
S01428,T030,2025-11-01,65,3,completed,false,false,,false
S01429,T103,2025-11-01,57,,completed,false,false,,false
S01430,T060,2025-11-01,45,5,completed,false,false,,false
S01431,T027,2025-11-01,81,,completed,false,false,,false
S01432,T144,2025-11-01,37,3,completed,false,false,,false
S01433,T051,2025-11-01,50,3,completed,false,false,,false
S01434,T044,2025-11-01,66,2,completed,false,false,,false
S01435,T047,2025-11-01,55,5,completed,false,false,,false
S01436,T139,2025-11-01,78,4,completed,false,false,,false
S01437,T084,2025-11-01,84,5,completed,false,false,,false
S01438,T150,2025-11-01,27,4,completed,false,false,,false
S01439,T106,2025-11-01,80,2,completed,false,false,,false
S01440,T138,2025-11-01,36,,completed,false,false,,false
S01441,T062,2025-11-01,45,,completed,false,false,,false
S01442,T115,2025-11-01,28,5,completed,false,false,,false
S01443,T114,2025-11-01,39,2,completed,true,false,,false
S01444,T191,2025-11-01,64,1,completed,false,false,,false
S01445,T190,2025-11-01,51,3,completed,false,false,,false
S01446,T134,2025-11-01,34,3,completed,true,false,,false
S01447,T015,2025-11-01,44,1,rescheduled,false,false,tutor,false
S01448,T015,2025-11-01,87,3,dropout,true,false,,false
S01449,T014,2025-11-01,72,,completed,false,false,,false
S01450,T080,2025-11-01,31,3,completed,false,false,,false
S01451,T102,2025-11-01,63,2,completed,false,false,,false
S01452,T032,2025-11-01,88,5,dropout,false,false,,false
S01453,T193,2025-11-01,75,2,rescheduled,false,false,tutor,false
S01454,T118,2025-11-01,49,5,completed,false,false,,false
S01455,T023,2025-11-01,85,2,completed,false,false,,false
S01456,T178,2025-11-01,55,4,completed,false,false,,false
S01457,T054,2025-11-01,63,3,completed,false,false,,false
S01458,T164,2025-11-01,66,5,completed,false,false,,false
